11775,0.037,-0.038,1.005,-1.19,1.96,-68.577
11800,0.035,-0.03,0.998,-0.7,2.147,-67.807
11825,0.034,-0.036,1.011,-0.327,2.823,-67.247
11850,0.034,-0.036,1.004,-0.723,2.52,-67.223
11875,0.033,-0.036,1.007,-0.91,2.497,-66.547
11900,0.032,-0.035,1.006,-0.28,3.08,-65.917
11925,0.03,-0.033,1.007,-1.213,2.497,-65.823
11950,0.03,-0.039,1.008,-1.54,2.38,-65.893
11975,0.033,-0.032,1.002,-1.12,2.707,-65.147
12000,0.034,-0.035,1.007,-1.283,2.753,-64.913
12025,0.03,-0.036,1.007,-1.167,2.403,-64.68
12050,0.03,-0.037,1.009,-1.68,2.38,-64.633
12075,0.036,-0.036,1.005,-0.91,2.03,-64.307
12100,0.032,-0.035,1.006,-0.467,2.053,-64.167
12125,0.029,-0.035,1.01,-0.35,2.45,-64.073
12150,0.029,-0.037,1.005,-0.747,2.403,-63.84
12175,0.03,-0.037,1.007,-0.84,2.403,-64.19
12200,0.036,-0.033,1.006,-0.443,2.66,-63.257
12225,0.033,-0.037,1.008,-1.312,2.345,-63.14
12250,0.032,-0.035,1.003,-1.768,2.328,-63.193
12275,0.032,-0.038,1.008,-1.452,2.152,-62.615
12300,0.029,-0.034,1.008,-1.663,2.275,-62.72
12325,0.032,-0.036,1.007,-1.073,2.333,-62.207
12350,0.034,-0.036,1.005,-0.28,1.96,-61.862
12375,0.03,-0.036,1.003,-1.33,2.03,-61.507
12400,0.034,-0.038,1.009,-0.863,2.427,-60.643
12425,0.031,-0.033,1.006,-0.327,2.823,-60.41
12450,0.031,-0.038,1.004,-1.33,2.357,-60.363
12475,0.03,-0.038,1.005,-0.443,2.287,-59.757
12500,0.031,-0.036,1.009,-0.98,2.473,-59.267
12525,0.028,-0.037,1,-1.633,1.983,-59.687
12550,0.033,-0.04,1.005,-0.98,1.837,-59.115
12575,0.041,-0.045,1.001,-0.957,1.703,-57.587
12600,0.033,-0.039,1.009,-1.423,1.727,-57.517
12625,0.036,-0.032,1.009,-0.023,1.517,-56.257
12650,0.029,-0.007,1.01,0.35,2.147,-55.323
12675,0.041,-0.041,1.012,-1.003,2.31,-54.81
12700,0.027,-0.041,0.993,-0.443,2.31,-54.39
12725,0.025,-0.042,1.018,0.117,2.357,-53.9
12750,0.032,-0.045,0.993,-0.682,2.695,-53.97
12775,0.033,-0.023,1.015,-0.607,1.773,-52.967
12800,0.035,-0.028,1.004,-1.377,2.473,-52.663
12825,0.027,-0.039,1.008,-2.637,2.1,-52.663
12850,0.025,-0.043,1.009,-1.61,1.68,-52.5
12875,0.031,-0.049,0.999,-0.887,1.96,-52.267
12900,0.029,-0.044,1.004,-0.957,1.867,-52.22
12925,0.03,-0.037,1.008,-0.28,1.237,-52.313
12950,0.03,-0.038,1.004,0.257,2.193,-51.38
12975,0.034,-0.035,1.008,-0.42,2.007,-51.52
13000,0.035,-0.038,1.002,-1.073,2.123,-51.217
13025,0.03,-0.039,1.002,-0.233,1.96,-51.1
13050,0.025,-0.039,1.011,-0.793,2.45,-50.983
13075,0.023,-0.041,1.005,-1.563,1.61,-51.053
13100,0.03,-0.042,1.006,-1.423,1.447,-51.24
13125,0.029,-0.041,1.005,-0.723,2.007,-51.357
13150,0.026,-0.037,1.007,-0.373,1.96,-50.96
13175,0.026,-0.039,1.005,-1.143,1.96,-51.193
13200,0.031,-0.042,1.003,-1.353,1.657,-51.847
13225,0.028,-0.041,1.005,-0.49,1.937,-51.567
13250,0.029,-0.039,1.007,-0.093,2.077,-51.893
13275,0.028,-0.041,1.004,-0.56,2.217,-51.87
13300,0.023,-0.04,1.008,-1.143,1.797,-52.757
13325,0.028,-0.04,1.008,-0.467,2.007,-52.593
13350,0.026,-0.039,1.005,-0.63,2.123,-52.78
13375,0.031,-0.04,1.007,-1.587,2.03,-53.177
13400,0.028,-0.038,1.003,-0.863,1.47,-53.293
13425,0.025,-0.039,1.006,-0.77,1.727,-53.503
13450,0.022,-0.039,1.005,-0.327,1.633,-52.873
13475,0.028,-0.04,1.008,-0.21,1.563,-52.967
13500,0.031,-0.043,1.003,-0.957,1.237,-53.62
13525,0.035,-0.04,1.007,-0.747,1.54,-52.897
13550,0.03,-0.041,1.006,-0.397,2.147,-52.99
13575,0.021,-0.038,1.005,-1.447,2.17,-54.063
13600,0.024,-0.039,1.008,-1.05,1.68,-53.783
13625,0.028,-0.042,1.004,-0.84,2.077,-53.947
13650,0.036,-0.044,1.006,-0.21,2.1,-53.713
13675,0.028,-0.036,1.007,-0.887,1.54,-54.18
13700,0.034,-0.037,1.004,-1.447,2.217,-53.76
13725,0.025,-0.037,1.008,-1.19,0.887,-53.573
13750,0.028,-0.045,1.005,-0.327,2.217,-53.177
13775,0.029,-0.041,1,-0.443,1.773,-52.827
13800,0.036,-0.038,1.01,-1.54,2.053,-52.92
13825,0.036,-0.041,0.999,-0.467,2.1,-52.873
13850,0.029,-0.033,1.012,-0.443,2.38,-51.823
13875,0.025,-0.04,1.008,-1.143,2.217,-52.313
13900,0.027,-0.04,1.002,-1.447,1.563,-51.917
13925,0.029,-0.047,1.007,-0.84,1.61,-51.823
13950,0.035,-0.04,1.004,-0.093,1.937,-51.24
13975,0.033,-0.035,1.008,-1.003,1.54,-51.8
14000,0.031,-0.036,1.007,-0.397,1.377,-51.1
14025,0.029,-0.045,1.005,-1.003,1.517,-50.54
14050,0.027,-0.043,1.007,0.047,1.54,-50.097
14075,0.034,-0.039,1.004,-0.863,1.867,-49.84
14100,0.03,-0.042,1.005,-2.193,1.423,-50.633
14125,0.034,-0.037,1.007,-1.237,1.843,-50.33
14150,0.021,-0.041,1.004,-0.677,2.707,-49.933
14175,0.025,-0.043,1.011,-0.863,1.913,-49.91
14200,0.033,-0.044,1.003,-0.98,1.773,-49.677
14225,0.032,-0.041,1.002,0.42,1.54,-49.887
14250,0.032,-0.041,1.011,0.21,1.61,-49.793
14275,0.025,-0.04,1,-0.56,1.587,-49.793
14300,0.03,-0.045,1.008,-0.583,0.957,-49.467
14325,0.034,-0.042,1.001,-1.447,1.68,-49.35
14350,0.032,-0.036,1.008,-0.56,1.96,-48.533
14375,0.031,-0.04,1.005,-1.493,2.217,-48.37
14400,0.032,-0.042,1.007,-1.587,1.563,-48.65
14425,0.032,-0.04,1.004,-0.257,2.263,-47.88
14450,0.032,-0.045,1.001,0.467,2.03,-46.993
14475,0.031,-0.041,1.009,-0.163,1.33,-47.087
14500,0.03,-0.04,1.005,-0.14,1.563,-46.76
14525,0.034,-0.04,1.005,0.117,1.377,-46.2
14550,0.027,-0.045,1.006,-0.233,1.657,-46.083
14575,0.028,-0.041,1.007,-0.98,1.377,-46.037
14600,0.025,-0.043,1.007,-0.63,0.887,-46.13
14625,0.028,-0.044,1.007,-1.447,1.843,-46.177
14650,0.033,-0.047,1.002,-0.537,1.867,-46.107
14675,0.023,-0.046,1.007,-1.003,1.773,-46.527
14700,0.027,-0.043,1.007,-1.12,1.867,-46.643
14725,0.033,-0.045,1.002,-0.35,1.493,-46.97
14750,0.026,-0.042,1.009,0.07,1.75,-46.503
14775,0.022,-0.042,1.007,-0.537,1.447,-46.783
14800,0.023,-0.044,1.006,-0.56,1.4,-47.903
14825,0.028,-0.046,1.012,-0.257,1.797,-48.23
14850,0.031,-0.05,0.996,-0.513,1.89,-48.417
14875,0.021,-0.046,1.011,-1.307,1.54,-50.073
14900,0.019,-0.049,1.003,-1.167,1.703,-50.377
14925,0.028,-0.043,1.012,-1.423,1.353,-51.753
14950,0.038,-0.049,1.002,-0.537,2.24,-52.407
14975,0.027,-0.043,1.004,-0.957,2.007,-53.037
15000,0.036,-0.051,1.011,-0.373,1.867,-53.55
15025,0.028,-0.044,0.998,0.583,1.983,-52.383
15050,0.02,-0.033,1.022,0.607,2.03,-51.847
15075,0.033,-0.037,1.007,-0.07,3.243,-51.893
15100,0.039,-0.038,1.002,-0.49,1.913,-51.45
15125,0.039,-0.041,1.009,-1.05,3.033,-50.843
15150,0.032,-0.05,0.994,-0.863,2.917,-49.7
15175,0.026,-0.042,1.008,-0.957,1.47,-50.167
15200,0.035,-0.038,0.999,-0.723,0.607,-48.697
15225,0.039,-0.04,1.01,-1.237,0.537,-48.137
15250,0.037,-0.042,1.007,-0.42,1.003,-47.437
15275,0.034,-0.049,1.005,-0.653,1.587,-46.41
15300,0.027,-0.044,1.006,-0.84,1.703,-46.363
15325,0.034,-0.042,1.005,0,1.96,-45.873
15350,0.035,-0.038,1.002,0.327,2.917,-44.963
15375,0.035,-0.042,1.008,-0.49,2.52,-44.543
15400,0.035,-0.044,1.002,-1.283,1.867,-44.52
15425,0.032,-0.044,1.005,-0.303,1.75,-43.517
15450,0.032,-0.045,1.007,-0.093,1.61,-42.56
15475,0.035,-0.042,1.004,-0.537,0.91,-42.21
15500,0.037,-0.041,1.007,-0.63,0.653,-41.767
15525,0.034,-0.044,1.002,-1.493,0.607,-40.717
15550,0.032,-0.045,1.008,-0.117,0.723,-40.017
15575,0.037,-0.047,1.006,-0.42,1.89,-39.573
15600,0.038,-0.045,1.008,-1.073,1.283,-39.083
15625,0.033,-0.045,1.002,-0.21,1.68,-38.803
15650,0.036,-0.043,1.007,0.583,2.077,-37.73
15675,0.034,-0.045,1.007,-0.443,1.657,-37.59
15700,0.035,-0.047,1.002,0,1.073,-36.867
15725,0.033,-0.045,1.003,0.723,1.33,-35.793
15750,0.033,-0.044,1.006,0.467,1.307,-35.723
15775,0.034,-0.044,1.007,-0.677,0.63,-35.257
15800,0.035,-0.047,1.008,-0.14,0.35,-34.603
15825,0.034,-0.047,1.005,-0.77,0.467,-33.997
15850,0.035,-0.045,1.005,-0.35,1.097,-32.597
15875,0.036,-0.047,1.006,-0.397,0.957,-32.083
15900,0.037,-0.046,1.005,-0.513,1.493,-31.897
15925,0.034,-0.046,1.006,0.513,0.933,-31.43
15950,0.034,-0.045,1.008,0.863,1.773,-30.38
15975,0.034,-0.045,1.003,0.793,1.563,-30.31
16000,0.032,-0.049,1.005,0.443,0.957,-29.563
16050,0.033,-0.046,1.004,0.817,0.7,-28.023
16075,0.035,-0.047,1.006,-0.373,0.607,-27.743
16100,0.033,-0.047,1.005,-0.653,0.42,-27.58
16125,0.033,-0.045,1.007,-0.327,1.073,-26.507
16175,0.037,-0.049,1.007,0.63,0.7,-25.037
16200,0.038,-0.047,1.004,0.513,0.583,-24.64
16225,0.034,-0.05,1.008,0.56,0.537,-24.103
16250,0.038,-0.047,1.007,0.98,0.84,-23.263
16300,0.035,-0.046,1.006,-0.373,0.583,-22.657
16325,0.035,-0.047,1.003,-0.42,0.63,-22.19
16350,0.034,-0.045,1.006,0.653,0.84,-20.743
16375,0.036,-0.048,1.006,-0.327,0.49,-20.58
16400,0.036,-0.047,1.004,-0.047,0.14,-20.44
16425,0.034,-0.049,1.008,-0.117,0.14,-19.413
16450,0.038,-0.048,1.007,0.7,0.303,-18.41
16475,0.036,-0.048,1.006,1.213,0.863,-17.15
16500,0.039,-0.05,1.002,0.42,0.653,-17.337
16525,0.035,-0.048,1.004,0.093,0.793,-16.847
16550,0.036,-0.046,1.005,0.933,0.98,-16.123
16575,0.037,-0.046,1.006,0.467,0.7,-15.54
16600,0.033,-0.049,1.006,-0.023,0.513,-15.493
16625,0.035,-0.047,1.006,0.233,0.14,-15.003
16650,0.035,-0.048,1.008,0.863,0.163,-13.837
16675,0.027,-0.042,1.004,0.443,-0.14,-13.183
16700,0.012,-0.047,1.003,0.607,0.443,-12.413
16725,0.047,-0.059,0.999,-0.397,0.117,-12.857
16750,0.041,-0.083,1.002,1.05,0.747,-13.627
16775,0.008,-0.046,1.005,0.957,1.237,-16.473
16800,-0.006,-0.05,1.024,1.05,2.403,-19.273
16825,0.009,-0.044,1.003,1.143,2.753,-22.097
16850,0.025,-0.051,1.005,0.98,2.333,-25.083
16875,0.003,-0.051,1.009,1.19,2.31,-28.14
16900,0.011,-0.053,0.998,-0.187,1.447,-32.34
16925,-0.005,-0.044,1.008,-0.233,0.373,-35.653
16950,0.014,-0.06,1.004,0.023,0.35,-38.337
16975,0.019,-0.054,0.997,-0.607,-0.607,-42
17000,0.019,-0.034,1.018,-1.633,-0.187,-44.427
17025,0.033,-0.044,1,-2.38,0.443,-46.037
17050,0.032,-0.054,1.008,-2.403,0.677,-47.6
17075,0.028,-0.059,1.003,-1.143,1.657,-48.23
17100,0.021,-0.052,1.004,0.537,2.683,-49.397
17125,0.021,-0.038,1.007,0.233,3.197,-51.147
17150,0.032,-0.036,1.006,0.233,3.173,-52.103
17175,0.022,-0.041,1.005,0.163,2.94,-53.247
17200,0.02,-0.053,1.006,-0.14,3.033,-54.693
17225,0.011,-0.044,1,-0.98,2.59,-56.42
17250,0.017,-0.04,1.009,-0.793,1.703,-57.633
17275,0.026,-0.037,1.003,-0.91,1.61,-58.777
17300,0.026,-0.04,1.012,-2.567,1.003,-60.387
17325,0.02,-0.05,1.002,-2.357,1.33,-62.09
17350,0.019,-0.048,1.006,-1.563,0.817,-63.443
17375,0.024,-0.04,1.012,-0.35,2.263,-64.143
17400,0.027,-0.033,1.007,0.117,3.173,-65.1
17425,0.029,-0.038,1.008,-0.677,3.477,-66.033
17450,0.023,-0.042,1.002,-0.723,3.243,-67.41
17475,0.025,-0.044,1.007,-0.77,2.66,-67.807
17500,0.023,-0.039,1.004,-1.027,2.94,-69.253
17525,0.021,-0.03,1.003,-1.75,2.66,-70.28
17550,0.021,-0.033,1.011,-1.213,2.333,-71.027
17575,0.025,-0.038,1.004,-1.4,1.867,-71.237
17600,0.021,-0.04,1.009,-1.47,1.68,-72.683
17625,0.021,-0.04,1.004,-0.583,2.403,-74.083
17650,0.024,-0.035,1.008,-1.703,2.31,-75.413
17675,0.025,-0.034,1.01,-0.957,2.543,-75.717
17700,0.026,-0.031,1.005,-1.073,3.43,-76.79
17725,0.024,-0.035,1.006,-1.96,3.757,-77.887
17750,0.024,-0.043,1,-1.89,3.36,-79.17
17775,0.022,-0.037,1.007,-0.84,3.243,-79.963
17800,0.018,-0.033,1.008,-0.07,3.453,-80.64
17825,0.019,-0.033,1.005,-1.47,3.08,-82.063
17850,0.021,-0.032,1.006,-1.61,1.913,-82.717
17875,0.028,-0.04,1.003,-0.98,2.683,-82.903
17900,0.022,-0.031,1.007,-1.727,2.777,-84.513
17925,0.019,-0.031,1.011,-1.983,3.453,-85.073
17950,0.028,-0.029,1.006,-2.217,2.987,-86.45
17975,0.028,-0.031,1.006,-2.543,2.963,-86.637
18000,0.033,-0.034,1.004,-0.653,3.57,-86.987
18025,0.029,-0.034,1.004,-1.19,3.57,-87.383
18050,0.027,-0.029,1.01,-1.657,2.963,-87.593
18075,0.025,-0.028,1.007,-0.887,3.22,-87.337
18100,0.027,-0.027,1.005,-0.77,3.36,-86.66
18125,0.032,-0.027,1.009,-2.38,2.8,-87.22
18150,0.031,-0.027,1.003,-2.753,2.59,-86.38
18175,0.032,-0.028,1.009,-1.61,3.173,-86.287
18200,0.03,-0.031,1.007,-2.403,3.033,-86.077
18225,0.036,-0.027,1.006,-1.237,3.103,-83.977
18250,0.034,-0.028,1.006,-1.727,2.8,-83.907
18275,0.033,-0.025,1.007,-1.657,2.66,-83.113
18300,0.038,-0.028,1.007,-0.63,3.36,-81.737
18325,0.034,-0.032,1.005,-1.003,3.337,-80.897
18350,0.032,-0.033,1.006,-2.24,3.313,-80.757
18375,0.035,-0.028,1.007,-0.747,3.687,-80.033
18400,0.034,-0.03,1.007,-1.237,3.173,-79.24
18425,0.035,-0.029,1.006,-1.26,2.847,-78.587
18450,0.032,-0.031,1.006,-2.03,2.683,-78.26
18475,0.032,-0.029,1.003,-1.12,2.613,-77.28
18500,0.034,-0.028,1.005,-0.42,3.08,-76.277
18525,0.037,-0.031,1.008,-0.63,2.87,-75.553
18550,0.034,-0.034,1.006,-1.703,2.567,-74.993
18575,0.032,-0.032,1.01,-1.913,2.8,-74.62
18600,0.03,-0.033,1.004,-2.053,3.173,-73.943
18625,0.033,-0.033,1.005,-1.4,3.057,-73.547
18650,0.035,-0.034,1.009,-1.82,3.103,-72.8
18675,0.033,-0.035,1.001,-2.147,2.59,-72.893
18700,0.029,-0.031,1.009,-0.793,2.683,-71.797
18725,0.033,-0.034,1.003,-1.213,2.707,-71.283
18750,0.031,-0.032,1.005,-1.167,2.03,-71.143
18775,0.032,-0.034,1.009,-1.307,2.473,-70.84
18800,0.032,-0.033,1.009,-0.77,2.753,-70.117
18825,0.029,-0.032,1.007,-1.493,2.52,-69.323
18850,0.031,-0.035,1.003,-1.587,2.963,-68.693
18875,0.029,-0.035,1.01,-2.45,2.38,-69.02
18900,0.029,-0.035,1.004,-1.983,2.31,-68.763
18925,0.032,-0.036,1.006,-0.187,2.497,-67.923
18950,0.03,-0.036,1.004,-0.793,2.17,-67.923
18975,0.032,-0.036,1.005,-1.003,2.45,-67.55
19000,0.031,-0.035,1.006,-0.327,2.543,-66.85
19025,0.032,-0.035,1.005,-1.19,2.613,-66.64
19050,0.031,-0.035,1.006,-1.797,2.473,-66.663
19075,0.032,-0.034,1.008,-1.4,2.45,-66.407
19100,0.032,-0.035,1.008,-1.33,2.38,-65.87
19125,0.032,-0.037,1.002,-0.56,2.147,-64.54
19150,0.033,-0.036,1.007,0,2.87,-64.517
19175,0.033,-0.035,1.004,-0.723,2.683,-64.213
19200,0.033,-0.036,1.007,-0.117,2.31,-63.84
19225,0.032,-0.036,1.006,-0.28,2.893,-63.28
19250,0.032,-0.033,1.006,-0.397,2.847,-62.58
19275,0.029,-0.031,1.007,-1.68,2.8,-62.323
19300,0.035,-0.034,1.013,-1.167,2.287,-62.37
19325,0.031,-0.034,1.003,-0.7,2.1,-61.507
19350,0.033,-0.039,1.006,-1.353,2.007,-60.993
19375,0.036,-0.041,1.003,-0.793,1.54,-60.83
19400,0.029,-0.032,1.008,-0.583,1.633,-60.41
19425,0.031,-0.034,1.005,-1.47,1.797,-59.617
19450,0.034,-0.039,1.006,-0.677,2.007,-58.823
19475,0.033,-0.037,1.007,-1.563,2.66,-58.567
19500,0.033,-0.037,1.005,-1.307,2.287,-58.59
19525,0.034,-0.036,1.007,-1.353,2.24,-58.31
19550,0.026,-0.038,1.008,-0.187,2.1,-57.633
19575,0.031,-0.036,1.003,0.023,2.31,-57.727
19600,0.03,-0.036,1.004,-1.05,1.563,-57.377
19625,0.032,-0.036,1.008,0.07,1.82,-56.98
19650,0.035,-0.038,1.004,-0.817,1.377,-56.887
19675,0.029,-0.036,1.01,-1.493,1.75,-56.49
19700,0.032,-0.038,1.005,-1.61,1.727,-56.56
19725,0.031,-0.037,1.007,-2.217,1.727,-56.303
19750,0.034,-0.039,1.007,-0.933,1.867,-55.58
19775,0.029,-0.039,1.003,-0.7,1.89,-55.417
19800,0.029,-0.038,1.012,-0.91,1.867,-55.37
19825,0.03,-0.04,1.007,0.117,1.983,-55.137
19850,0.03,-0.041,1.004,-0.093,2.567,-54.413
19875,0.031,-0.04,1.006,-0.537,2.17,-54.39
19900,0.033,-0.037,1.002,-1.097,2.17,-54.577
19925,0.027,-0.034,1.007,-1.377,1.587,-54.39
19950,0.025,-0.039,1.006,-0.653,1.937,-54.063
19975,0.027,-0.042,1.003,-1.097,1.797,-54.11
20000,0.032,-0.039,1.005,-0.933,1.167,-54.227
20025,0.031,-0.04,1.001,-0.257,1.19,-53.293
20050,0.029,-0.035,1.008,-0.607,1.54,-53.06
20075,0.029,-0.039,1.006,-0.187,2.077,-52.687
20100,0.03,-0.044,1.003,-1.027,2.38,-52.757
20125,0.032,-0.04,1.005,-1.05,2.007,-52.897
20150,0.03,-0.039,1.005,-0.537,1.983,-52.92
20175,0.029,-0.035,1.007,0.093,1.867,-52.103
20200,0.031,-0.037,1.004,-1.097,2.053,-52.477
20225,0.03,-0.037,1.006,-0.373,1.377,-51.987
20250,0.031,-0.037,1.008,-0.187,1.657,-52.22
20275,0.029,-0.044,1.002,-0.187,1.89,-51.8
20300,0.03,-0.042,1.005,-1.167,1.563,-51.59
20325,0.025,-0.04,1.006,-1.237,1.75,-51.94
20350,0.03,-0.038,1.01,-1.26,1.937,-51.963
20375,0.03,-0.041,1.004,-0.7,1.867,-51.8
20400,0.031,-0.041,1.008,0.233,1.937,-51.24
20425,0.035,-0.041,1.003,-0.21,2.03,-51.893
20450,0.025,-0.04,1.004,-0.887,1.563,-51.823
20475,0.024,-0.039,1.009,-0.21,1.68,-51.847
20500,0.03,-0.046,1.001,-0.583,1.75,-51.567
20525,0.028,-0.039,1.005,-1.493,1.4,-52.337
20550,0.03,-0.04,1.007,-1.167,1.283,-52.593
20575,0.032,-0.04,1.002,-0.863,1.633,-52.523
20600,0.031,-0.043,1.006,-1.027,1.47,-52.943
20625,0.024,-0.041,1.002,-0.537,2.03,-53.037
20650,0.026,-0.041,1.013,-0.91,1.82,-53.293
20675,0.027,-0.044,1.003,-0.327,2.077,-53.13
20700,0.032,-0.045,1.006,-0.397,2.17,-53.48
20725,0.028,-0.041,1.005,-0.863,2.777,-53.83
20750,0.028,-0.037,1.007,-0.793,2.333,-54.763
20775,0.029,-0.04,1.009,-0.91,1.82,-54.437
20800,0.024,-0.041,1.006,-0.63,1.983,-54.297
20825,0.028,-0.044,1.007,-0.91,1.423,-55.02
20850,0.026,-0.039,1.004,-0.397,1.587,-55.137
20875,0.029,-0.038,1.006,-0.233,1.61,-54.787
20900,0.026,-0.042,1.003,-0.49,1.867,-54.717
20925,0.033,-0.043,1.008,-0.887,2.543,-55.113
20950,0.028,-0.046,1.004,-1.307,2.427,-55.02
20975,0.028,-0.038,1.01,-1.563,1.773,-55.113
21000,0.03,-0.039,1.007,0.163,1.563,-54.25
21025,0.032,-0.038,1.003,0.023,2.357,-54.04
21050,0.036,-0.039,1.007,-0.747,1.937,-53.643
21075,0.031,-0.039,1.008,-0.397,1.89,-53.527
21100,0.028,-0.037,1.01,-0.42,2.03,-52.5
21125,0.023,-0.041,1.003,-0.747,2.45,-52.43
21150,0.032,-0.044,1.004,-1.517,2.03,-52.57
21175,0.036,-0.045,1.007,-0.887,1.54,-52.033
21200,0.034,-0.039,1.007,-0.653,1.61,-51.66
21225,0.025,-0.04,1.008,-0.7,1.727,-51.333
21250,0.029,-0.043,1.003,0.35,1.61,-50.213
21275,0.032,-0.044,1.004,-0.677,1.61,-50.26
21300,0.035,-0.046,1.004,-0.747,1.727,-50.19
21325,0.03,-0.041,1.003,-0.373,2.38,-49.49
21350,0.027,-0.04,1.007,-0.887,2.427,-49.14
21375,0.03,-0.041,1.006,-1.027,1.563,-49.233
21400,0.034,-0.043,1.004,-1.12,1.47,-48.907
21425,0.032,-0.038,1.007,0.07,1.68,-47.833
21450,0.034,-0.038,1.007,-0.327,1.563,-48.067
21475,0.031,-0.042,1.006,-0.933,1.447,-47.343
21500,0.035,-0.045,1.005,-0.327,1.447,-46.433
21525,0.035,-0.046,1.004,-1.073,1.96,-45.407
21550,0.031,-0.042,1.012,-1.027,1.96,-44.893
21575,0.032,-0.043,1.005,-1.143,1.657,-44.683
21600,0.031,-0.041,1.007,-1.237,1.307,-44.03
21625,0.033,-0.042,1.004,-0.537,1.26,-43.47
21650,0.036,-0.044,1.005,0.467,1.703,-42.677
21675,0.032,-0.042,1.005,-0.677,1.493,-42.257
21700,0.032,-0.047,1.005,-0.373,1.353,-42.187
21725,0.033,-0.043,1.005,-0.257,1.54,-41.253
21750,0.034,-0.041,1.005,-0.14,1.423,-40.647
21775,0.033,-0.045,1.006,-0.98,0.887,-40.6
21800,0.035,-0.046,1.003,-0.35,1.12,-40.087
21825,0.033,-0.046,1.006,-0.863,0.91,-39.06
21850,0.035,-0.045,1.003,0.117,1.05,-38.453
21875,0.035,-0.044,1.007,0.163,1.727,-37.403
21900,0.035,-0.045,1.006,-0.537,1.587,-37.263
21925,0.034,-0.047,1.004,-0.887,1.283,-37.543
21950,0.035,-0.045,1.007,-0.047,1.587,-35.933
21975,0.032,-0.045,1.006,-0.35,1.237,-35.163
22000,0.035,-0.044,1.006,-0.63,0.84,-35.443
22025,0.035,-0.045,1.006,-0.303,0.887,-34.37
22050,0.034,-0.047,1.007,0.49,0.77,-33.437
22075,0.036,-0.046,1.005,0.49,1.143,-33.017
22100,0.036,-0.045,1.003,0.21,1.563,-32.317
22125,0.034,-0.046,1.005,-0.84,1.237,-31.453
22150,0.035,-0.044,1.002,-1.26,1.073,-31.5
22175,0.035,-0.048,1.007,0.117,1.143,-30.543
22200,0.032,-0.042,1.003,0.49,1.05,-30.03
22225,0.035,-0.046,1.005,-0.093,0.933,-29.563
22250,0.034,-0.045,1.002,0.257,0.257,-29.097
22275,0.035,-0.045,1.004,0.047,0.817,-28.14
22300,0.036,-0.046,1.006,-0.21,0.887,-27.533
22325,0.035,-0.048,1.004,-0.77,0.653,-27.557
22350,0.035,-0.046,1.002,-0.303,0.817,-26.6
22375,0.036,-0.045,1.006,0.677,0.887,-25.923
22400,0.035,-0.047,1.005,0.257,0.513,-25.573
22425,0.032,-0.042,1.012,0.513,0.817,-24.36
22450,0.039,-0.045,1.003,0.35,0.537,-23.683
22475,0.047,-0.047,1.001,-0.42,0.443,-23.053
22500,0.042,-0.053,1.007,-0.583,0.467,-21.723
22525,0.042,-0.047,1.003,-0.49,0.63,-20.977
22550,0.038,-0.042,1.007,-1.26,0.07,-20.16
22575,0.037,-0.04,1.009,0.467,0.233,-18.783
22600,0.045,-0.047,1.003,0.56,0.98,-17.92
22625,0.035,-0.053,1.005,0.35,0.513,-17.85
22650,0.036,-0.057,1.004,1.003,0.77,-17.733
22675,0.044,-0.066,1.004,0.863,1.143,-17.827
22700,0.023,-0.055,1.015,0.817,0.887,-18.807
22725,0.025,-0.07,0.999,0.513,2.217,-20.65
22750,0.015,-0.044,1.007,0.373,0.84,-22.657
22775,0.014,-0.047,1.016,0.373,1.563,-24.15
22800,0.03,-0.046,0.992,0.84,1.237,-25.76
22825,0.024,-0.051,1.019,0.583,0.793,-26.833
22850,0.019,-0.058,0.995,-0.397,0.84,-28.63
22875,0.016,-0.052,1.012,-0.303,0.163,-30.753
22900,0.018,-0.048,1.007,0.35,1.073,-32.527
22925,0.027,-0.046,0.999,-0.863,1.097,-33.717
22950,0.021,-0.049,1.011,-1.353,1.097,-35.49
22975,0.023,-0.05,1.002,-0.49,1.26,-37.683
23000,0.015,-0.052,1.012,0.56,1.61,-38.92
23025,0.024,-0.05,1.002,0.327,1.493,-41.93
23050,0.024,-0.045,1.005,0.42,1.983,-42.677
23075,0.024,-0.049,1.008,-0.653,2.007,-44.403
23100,0.019,-0.045,1.002,-0.863,1.82,-45.85
23125,0.022,-0.051,1.006,-0.91,1.587,-46.993
23150,0.027,-0.046,1,-0.537,1.89,-48.277
23175,0.024,-0.044,1.008,-1.68,1.377,-49.747
23200,0.023,-0.044,1.007,-0.233,1.633,-50.89
23225,0.023,-0.048,1,-0.233,1.493,-52.033
23250,0.023,-0.044,1.006,-0.117,1.843,-53.13
23275,0.024,-0.049,1.003,-0.7,2.147,-54.927
23300,0.024,-0.042,1.007,-0.723,2.007,-55.207
23325,0.026,-0.043,1.003,-1.563,2.637,-56.84
23350,0.027,-0.044,1.004,-0.817,2.753,-57.703
23375,0.025,-0.04,1.007,-0.607,2.193,-58.147
23400,0.031,-0.04,1.005,-0.793,1.843,-58.543
23425,0.032,-0.04,1.008,-0.887,0.63,-58.38
23450,0.031,-0.041,1.004,-1.26,1.447,-58.31
23475,0.03,-0.04,1.006,-1.727,1.82,-58.357
23500,0.029,-0.04,1.006,-2.333,1.423,-59.15
23525,0.028,-0.04,1.005,-1.447,1.867,-58.963
23550,0.032,-0.039,1.006,-0.56,2.193,-58.287
23575,0.033,-0.042,1.007,-0.42,2.59,-58.683
